,datetime,IP,startYear,endYear,num_uni,num_author,CL,TACL,ACL_C,NAACL_C,EMNLP_C,CoNLL_C,EACL_C,COLING,IJCNLP,WKSPDEMO
1252,2020-02-18 04:05:20.480618,31.186.71.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1253,2020-02-18 04:15:52.977574,45.143.167.234,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1254,2020-02-18 04:16:05.053705,62.106.125.114,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1255,2020-02-18 04:17:40.193966,45.143.167.234,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1256,2020-02-18 04:25:23.466582,62.106.125.114,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1257,2020-02-18 04:26:38.070774,62.106.125.114,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1258,2020-02-18 04:27:36.531169,81.28.180.40,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1259,2020-02-18 04:30:32.595337,91.199.224.121,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1260,2020-02-18 04:33:07.696996,193.57.40.38,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1261,2020-02-18 04:33:31.860026,81.28.180.40,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1262,2020-02-18 04:36:32.613671,81.28.180.40,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1263,2020-02-18 04:39:08.214285,36.110.147.69,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1264,2020-02-18 04:40:03.208743,36.110.147.69,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1265,2020-02-18 04:41:01.216775,91.199.224.121,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1266,2020-02-18 04:41:04.528951,36.110.147.69,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1267,2020-02-18 04:41:42.758458,36.110.147.69,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1268,2020-02-18 04:42:03.833881,91.199.224.121,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1269,2020-02-18 04:42:41.654242,36.110.147.69,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1270,2020-02-18 04:43:19.370944,36.110.147.69,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1271,2020-02-18 05:15:39.414537,91.223.224.182,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1272,2020-02-18 05:19:05.811299,94.181.191.146,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1273,2020-02-18 05:20:51.030449,176.111.208.18,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1274,2020-02-18 05:21:46.356868,91.223.224.182,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1275,2020-02-18 05:22:47.411173,91.223.224.182,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1276,2020-02-18 05:28:10.738620,94.181.191.146,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1277,2020-02-18 05:28:49.979501,176.111.208.18,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1278,2020-02-18 05:29:12.390548,94.181.191.146,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1279,2020-02-18 05:29:35.206281,176.111.208.18,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1280,2020-02-18 05:41:05.450290,72.70.58.153,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1281,2020-02-18 05:42:16.934360,198.108.66.161,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1282,2020-02-18 05:51:41.729392,85.236.179.202,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1283,2020-02-18 05:54:58.149175,52.73.113.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1284,2020-02-18 05:55:33.319360,91.215.16.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1285,2020-02-18 05:56:59.160224,178.161.223.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1286,2020-02-18 05:57:57.035017,91.215.16.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1287,2020-02-18 05:58:42.289459,91.215.16.6,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1288,2020-02-18 06:00:54.314648,85.236.179.202,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1289,2020-02-18 06:02:52.809674,85.236.179.202,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1290,2020-02-18 06:11:24.831820,178.161.223.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1291,2020-02-18 06:12:11.029397,185.73.17.59,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1292,2020-02-18 06:13:09.812307,178.161.223.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1293,2020-02-18 06:14:15.327023,52.73.113.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1294,2020-02-18 06:15:34.184733,185.73.17.59,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1295,2020-02-18 06:16:03.663735,185.73.17.59,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1296,2020-02-18 06:27:34.546113,52.73.113.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1297,2020-02-18 06:51:28.265605,52.73.113.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1298,2020-02-18 07:03:41.281875,45.16.76.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1299,2020-02-18 07:04:38.312699,45.16.76.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1300,2020-02-18 07:04:52.156833,52.73.113.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1301,2020-02-18 07:46:29.006238,93.170.177.227,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1302,2020-02-18 07:49:19.406426,93.170.177.227,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1303,2020-02-18 07:50:19.824582,93.170.177.227,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1304,2020-02-18 07:51:55.754909,85.93.56.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1305,2020-02-18 08:02:02.886796,85.93.56.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1306,2020-02-18 08:03:35.912740,51.158.118.213,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1307,2020-02-18 08:03:49.703798,195.248.236.246,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1308,2020-02-18 08:04:01.745086,85.93.56.21,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1309,2020-02-18 08:06:16.546035,195.248.236.246,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1310,2020-02-18 08:09:13.305099,188.187.126.40,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1311,2020-02-18 08:13:23.952491,195.248.236.246,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1312,2020-02-18 08:15:22.338254,188.187.126.40,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1313,2020-02-18 08:22:42.927465,188.187.126.40,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1314,2020-02-18 08:35:31.024421,91.109.224.250,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1315,2020-02-18 08:39:48.087170,85.93.37.151,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1316,2020-02-18 08:42:25.605516,109.195.170.205,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1317,2020-02-18 08:43:15.904830,109.195.170.205,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1318,2020-02-18 08:43:57.712072,91.204.102.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1319,2020-02-18 08:45:46.304433,109.195.170.205,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1320,2020-02-18 08:46:05.092501,91.109.224.250,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1321,2020-02-18 08:50:00.926286,91.109.224.250,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1322,2020-02-18 08:50:46.553640,51.158.118.213,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1323,2020-02-18 08:51:44.651424,91.204.102.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1324,2020-02-18 08:53:20.337945,85.93.37.151,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1325,2020-02-18 08:53:29.672795,91.204.102.26,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1326,2020-02-18 08:54:38.174662,109.195.113.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1327,2020-02-18 08:56:36.554012,85.93.37.151,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1328,2020-02-18 08:58:40.225677,109.195.113.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1329,2020-02-18 09:01:06.673959,176.213.131.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1330,2020-02-18 09:01:56.069577,109.195.113.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1331,2020-02-18 09:02:41.685523,176.213.131.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1332,2020-02-18 09:02:57.025139,176.213.131.67,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1333,2020-02-18 09:03:04.033707,85.234.3.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1334,2020-02-18 09:05:55.195553,176.67.240.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1335,2020-02-18 09:06:05.404136,85.234.3.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1336,2020-02-18 09:06:24.106409,62.133.163.204,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1337,2020-02-18 09:08:47.696763,85.234.3.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1338,2020-02-18 09:09:23.059763,188.234.247.104,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1339,2020-02-18 09:11:12.169367,176.67.240.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1340,2020-02-18 09:13:31.088018,188.234.247.104,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1341,2020-02-18 09:13:47.061108,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1342,2020-02-18 09:13:56.042332,46.146.249.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1343,2020-02-18 09:15:13.535198,62.133.163.204,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1344,2020-02-18 09:15:33.454620,62.133.163.204,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1345,2020-02-18 09:16:00.190169,176.67.240.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1346,2020-02-18 09:16:03.450556,188.234.247.104,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1347,2020-02-18 09:16:46.454090,46.146.249.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1348,2020-02-18 09:19:47.326485,46.146.249.81,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1349,2020-02-18 09:21:28.225415,51.158.118.213,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1350,2020-02-18 09:21:31.377965,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1351,2020-02-18 09:21:52.625677,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1352,2020-02-18 09:26:01.417187,46.146.202.98,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1353,2020-02-18 09:32:10.105280,46.146.202.98,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1354,2020-02-18 09:33:10.107291,46.146.202.98,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1355,2020-02-18 09:38:59.433786,188.128.115.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1356,2020-02-18 09:40:03.068814,188.128.115.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1357,2020-02-18 09:40:37.959068,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1358,2020-02-18 09:42:00.209844,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1359,2020-02-18 09:43:03.992432,188.128.115.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1360,2020-02-18 09:43:46.183420,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1361,2020-02-18 09:44:45.078486,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1362,2020-02-18 09:44:45.929847,85.236.165.254,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1363,2020-02-18 09:45:18.714768,85.236.165.254,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1364,2020-02-18 09:46:00.959523,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1365,2020-02-18 09:47:01.120788,91.215.199.97,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1366,2020-02-18 09:48:24.052074,85.236.165.254,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1367,2020-02-18 09:57:04.720098,95.46.164.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1368,2020-02-18 10:03:23.436255,95.46.164.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1369,2020-02-18 10:05:25.354181,95.46.164.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1370,2020-02-18 10:32:51.545315,92.38.47.15,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1371,2020-02-18 10:32:51.954066,87.226.142.50,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1372,2020-02-18 10:32:59.611846,91.225.20.20,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1373,2020-02-18 10:34:43.490449,92.38.47.15,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1374,2020-02-18 10:34:47.137181,91.225.20.20,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1375,2020-02-18 10:35:16.676854,92.38.47.15,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1376,2020-02-18 10:35:59.175787,91.225.20.20,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1377,2020-02-18 10:38:06.450621,87.226.142.50,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1378,2020-02-18 10:38:32.232578,87.226.142.50,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1379,2020-02-18 10:56:49.674125,88.81.211.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1380,2020-02-18 10:57:20.299003,88.81.211.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1381,2020-02-18 10:59:20.405708,88.81.211.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1382,2020-02-18 11:01:34.077871,88.81.211.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1383,2020-02-18 11:02:20.002421,88.81.211.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1384,2020-02-18 11:02:35.273983,88.81.211.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1385,2020-02-18 11:18:49.956709,178.216.174.63,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1386,2020-02-18 11:19:29.964742,91.230.196.22,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1387,2020-02-18 11:21:24.823549,178.216.174.63,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1388,2020-02-18 11:21:55.069683,178.216.174.63,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1389,2020-02-18 11:26:16.481898,91.230.196.22,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1390,2020-02-18 11:30:06.584624,91.230.196.22,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1391,2020-02-18 12:10:48.154501,85.234.3.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1392,2020-02-18 12:15:50.176251,92.39.73.52,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1393,2020-02-18 12:19:36.528682,92.39.73.52,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1394,2020-02-18 12:20:02.400094,85.234.3.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1395,2020-02-18 12:21:02.025345,92.39.73.52,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1396,2020-02-18 12:24:36.640702,85.234.3.11,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1397,2020-02-18 12:27:38.027366,195.18.23.84,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1398,2020-02-18 12:33:14.839041,195.18.23.84,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1399,2020-02-18 12:35:33.743470,95.172.63.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1400,2020-02-18 12:36:16.467042,95.172.63.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1401,2020-02-18 12:36:38.828541,195.18.23.84,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1402,2020-02-18 12:39:06.084754,178.141.251.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1403,2020-02-18 12:39:48.179854,95.172.63.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1404,2020-02-18 12:39:51.706606,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1405,2020-02-18 12:39:53.155075,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1406,2020-02-18 12:39:54.616339,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1407,2020-02-18 12:39:56.344712,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1408,2020-02-18 12:39:57.811112,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1409,2020-02-18 12:39:59.296291,44.224.22.196,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1410,2020-02-18 12:40:53.689225,178.141.251.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1411,2020-02-18 12:47:21.174431,178.141.251.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1412,2020-02-18 13:02:16.944583,66.249.70.43,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1413,2020-02-18 13:06:31.155457,66.249.70.45,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1414,2020-02-18 13:06:32.356915,66.249.70.47,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1415,2020-02-18 13:10:01.722294,196.52.43.65,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1416,2020-02-18 13:12:17.980348,176.116.222.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1417,2020-02-18 13:18:40.452202,176.116.222.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1418,2020-02-18 13:18:53.932290,176.116.222.3,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1419,2020-02-18 13:26:14.192369,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1420,2020-02-18 13:29:12.307193,36.230.240.125,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1421,2020-02-18 13:32:37.962237,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1422,2020-02-18 13:35:23.274532,185.123.40.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1423,2020-02-18 13:35:50.637258,185.123.40.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1424,2020-02-18 13:38:28.566963,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1425,2020-02-18 13:38:28.861431,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1426,2020-02-18 13:40:35.889346,185.123.40.2,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1427,2020-02-18 13:41:19.107056,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1428,2020-02-18 13:43:04.461838,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1429,2020-02-18 14:01:17.710558,93.171.11.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1430,2020-02-18 14:02:19.538848,188.254.59.66,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1431,2020-02-18 14:04:04.576809,188.254.59.66,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1432,2020-02-18 14:08:21.214005,188.254.59.66,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1433,2020-02-18 14:14:57.325690,93.171.11.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1434,2020-02-18 14:15:40.209835,93.171.11.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1435,2020-02-18 14:20:36.437297,92.39.76.7,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1436,2020-02-18 14:27:28.258621,95.46.125.5,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1437,2020-02-18 14:33:42.112265,92.39.76.7,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1438,2020-02-18 14:33:57.680334,95.46.125.5,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1439,2020-02-18 14:33:59.408842,92.39.76.7,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1440,2020-02-18 14:34:07.412146,95.46.125.5,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1441,2020-02-18 14:52:47.722187,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1442,2020-02-18 15:00:10.007195,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1443,2020-02-18 15:01:17.026355,46.21.65.178,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1444,2020-02-18 15:04:57.959793,185.95.228.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1445,2020-02-18 15:09:07.578279,185.95.228.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1446,2020-02-18 15:12:32.598357,185.95.228.110,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1447,2020-02-18 15:30:02.284816,95.79.57.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1448,2020-02-18 15:37:48.418876,95.79.57.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1449,2020-02-18 15:40:45.261031,95.79.57.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1450,2020-02-18 15:43:29.111888,170.140.104.16,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1451,2020-02-18 15:45:09.958803,95.79.57.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1452,2020-02-18 15:46:25.057239,95.79.57.89,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1453,2020-02-18 15:54:15.929451,83.169.198.105,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1454,2020-02-18 15:55:34.729538,83.169.198.105,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1455,2020-02-18 16:01:01.559568,83.169.198.105,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1456,2020-02-18 16:04:52.619138,95.172.63.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1457,2020-02-18 16:08:24.543136,95.172.63.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1458,2020-02-18 16:11:37.117588,95.172.63.209,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1459,2020-02-18 16:22:04.747685,31.173.180.170,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1460,2020-02-18 16:28:05.656813,31.173.180.170,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1461,2020-02-18 16:30:38.867579,31.173.188.183,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1462,2020-02-18 16:30:52.138425,31.173.180.170,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1463,2020-02-18 16:35:07.308707,212.22.67.105,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1464,2020-02-18 16:36:11.667477,31.173.188.183,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1465,2020-02-18 16:37:38.944181,212.22.67.105,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1466,2020-02-18 16:37:38.960236,212.22.67.105,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1467,2020-02-18 16:42:58.997571,31.173.188.183,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1468,2020-02-18 16:58:58.511132,79.104.21.138,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1469,2020-02-18 17:04:19.448254,79.104.21.138,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1470,2020-02-18 17:07:03.100118,79.104.21.138,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1471,2020-02-18 17:09:00.611301,78.41.103.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1472,2020-02-18 17:12:12.549315,78.41.103.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1473,2020-02-18 17:13:18.323520,78.25.70.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1474,2020-02-18 17:13:54.480200,78.41.103.10,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1475,2020-02-18 17:16:44.801441,78.25.70.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1476,2020-02-18 17:18:07.478790,78.25.70.184,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1477,2020-02-18 17:45:07.811221,188.128.31.94,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1478,2020-02-18 17:47:30.959611,80.252.16.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1479,2020-02-18 17:51:53.511869,80.252.16.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1480,2020-02-18 17:53:12.965111,80.252.16.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1481,2020-02-18 17:59:45.570401,188.128.31.94,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1482,2020-02-18 18:01:27.885917,188.128.31.94,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1483,2020-02-18 18:03:12.836687,80.252.16.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1484,2020-02-18 18:06:14.678367,77.88.5.49,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1485,2020-02-18 18:09:58.745303,80.252.16.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1486,2020-02-18 18:15:49.609352,71.47.3.83,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1487,2020-02-18 18:18:48.122875,80.252.16.14,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1488,2020-02-18 18:45:23.955622,95.85.85.147,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1489,2020-02-18 18:51:07.583492,91.245.34.160,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1490,2020-02-18 18:53:59.196422,95.85.85.147,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1491,2020-02-18 18:54:17.492343,91.245.34.160,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1492,2020-02-18 19:00:52.634822,95.85.85.147,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1493,2020-02-18 19:02:57.443752,91.245.34.160,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1494,2020-02-18 19:13:12.393006,46.21.69.62,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
1495,2020-02-18 19:19:37.864337,46.21.69.62,2010,2019,100,100,3,3,3,3,3,2,2,2,2,1
